"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1796920478365520376","Sat Jun 01 15:03:21 +0000 2024","0","Punya Status Anak Presiden Kaesang Diprediksi Bisa Menang Pilkada Jakarta - https://t.co/Z22OTcGK5t","1796920478365520376","","","in","Kota Padang, Sumatera Barat","0","0","0","https://x.com/benteng_sumbar/status/1796920478365520376","1679351642062491649","benteng_sumbar"
"1796920475974873532","Sat Jun 01 15:03:21 +0000 2024","14","Said Didu Sindir Konten Kaesang Soal Minta Proyek Bapak: Kalau Ubah Aturan Buat Jabatan Namanya Apa? https://t.co/1OyAztJ2oN","1796920475974873532","","","in","","0","2","6","https://x.com/OposisiCerdas/status/1796920475974873532","887743587579944960","OposisiCerdas"
"1796918992315269574","Sat Jun 01 14:57:27 +0000 2024","0","Gaje lo kaesang walopun gua 02 garis keras pd saat itu tp gua gondok sm lu bego","1796918992315269574","","","in","","0","0","0","https://x.com/vanyannpa/status/1796918992315269574","986063430170767361","vanyannpa"
"1796916418472300601","Sat Jun 01 14:47:13 +0000 2024","0","Alasan Pengamat Bilang Kaesang akan Jadi Magnet Parpol di Pilkada setelah Ada Putusan MA https://t.co/n057YMBiDe","1796916418472300601","","","in","Bandung, Indonesia","0","0","0","https://x.com/Bandung_Update/status/1796916418472300601","186230496","Bandung_Update"
"1796916415737233700","Sat Jun 01 14:47:13 +0000 2024","0","Profil Keponakan Prabowo Budi Djiwandono yang Dipasangkan Kaesang dalam Foto For Jakarta 2024 https://t.co/ARN49DR5PP","1796916415737233700","","","in","Bandung, Indonesia","0","0","0","https://x.com/Bandung_Update/status/1796916415737233700","186230496","Bandung_Update"
"1796915237985374245","Sat Jun 01 14:42:32 +0000 2024","4","travel bag praktis https://t.co/ysmpL7uBRn tag. dortmund pancasila baekhyun pasteur sugawara macet mashiho malming gfriend kangen banget justthe2ofus dana tzuyu bts bts bts carameminumramunejkt48 supernova5thwin tapera thekingdomsconcert_d1 valentinogaravani yerin kaesang yuju https://t.co/ftSfttfpdd","1796915237985374245","https://pbs.twimg.com/ext_tw_video_thumb/1796915204128915456/pu/img/fi_yr6DvzczmRUat.jpg","","in","cavzil kedua","0","0","1","https://x.com/avcoids/status/1796915237985374245","2758930150","avcoids"
"1796907714771394690","Sat Jun 01 14:39:04 +0000 2024","0","@reniwnhyuhrtys bener bgt kalo kaesang sampe maju kebangeten","1796914366023086580","","reniwnhyuhrtys","in","Yogyakarta, Indonesia","0","0","0","https://x.com/orangtuasiswa/status/1796914366023086580","1169876236593582080","orangtuasiswa"
"1796908689116598513","Sat Jun 01 14:16:31 +0000 2024","2","Pak @jokowi Populer di masyarakat setelah di bimbing dan diasah menjadi kader /petugas partai lalu Gibran dan Kaesang juga Bobi otomatis jadi populer ?. Apa iya itu disebut #Demokrasi kalau pilih pemimpin karena Popularitas Bapak &amp; Mertua ? #Menyala Pak Fahri. #SuaraOposisi https://t.co/sHeRBYJonE","1796908689116598513","https://pbs.twimg.com/ext_tw_video_thumb/1796908496941924352/pu/img/xYwfdQuv0dLnI-GJ.jpg","","in","Indonesia","0","0","0","https://x.com/3rwin__34/status/1796908689116598513","1385407713987874820","3rwin__34"
"1796874391890100717","Sat Jun 01 14:16:00 +0000 2024","0","@OposisiCerdas Sory ye sory yee jgn dg kaesang","1796908559189598441","","OposisiCerdas","in","","0","0","0","https://x.com/Hanwen98780070/status/1796908559189598441","1391750422382071810","Hanwen98780070"
"1796908523215012010","Sat Jun 01 14:15:51 +0000 2024","0","Hasil Pengeluaran : DILI NIGHT Tanggal : 1 JUNI 2024 Result : 5723 Shio : Kuda Selamat kepada para pemenang! #FYP4D #DILINIGHT #Kaesang","1796908523215012010","","","in","","0","0","0","https://x.com/fyp4dofficial/status/1796908523215012010","1648257762865074176","fyp4dofficial"
"1796874391890100717","Sat Jun 01 14:15:43 +0000 2024","0","@OposisiCerdas Relawan siapa ini...klo Anies maju sama Kaesang berarti Anies nggak usah dipilih..","1796908490872803479","","OposisiCerdas","in","","0","0","0","https://x.com/Suharto91638148/status/1796908490872803479","1505689255418691584","Suharto91638148"
"1796908398644175164","Sat Jun 01 14:15:21 +0000 2024","0","Kakak Kaesang Klaim Putusan MA Buka Peluang Bagi Anak Muda Maju Pilkada. Dalam amar putusan Mahkamah Agung mengubah calon gubernur dan wakil gubernur berusia 30 thn terhitung sejak penetapan pasangan calon menjadi berusia 30 thn setelah pelantikan calon. https://t.co/gH69yIS4QZ","1796908398644175164","","","in","","0","0","0","https://x.com/Simanjunta9Nico/status/1796908398644175164","1460142601449840652","Simanjunta9Nico"
"1796874391890100717","Sat Jun 01 14:14:51 +0000 2024","0","@OposisiCerdas Kaesang DKI 1 Wakil Rahayu Saraswati Hasyim Dj.","1796908271602950508","","OposisiCerdas","in","Jakarta timur","0","0","0","https://x.com/kiwalipitu/status/1796908271602950508","709721068856954880","kiwalipitu"
